x, y, th, th_deg, stamp, 
-1.7046897411346436, -0.4450308382511139, -2.230504294621986, -127.79848227129727, 1727984411715985490
-1.7046897411346436, -0.4450308382511139, -2.230504294621986, -127.79848227129727, 1727984411778355072
-1.7051565647125244, -0.44564351439476013, -2.2299403886332474, -127.76617283809946, 1727984411827777905
-1.7069013118743896, -0.4484332799911499, -2.223824274003456, -127.41574528278417, 1727984411874518918
-1.7102022171020508, -0.4529566168785095, -2.212415392124912, -126.76206450216165, 1727984411924553784
-1.7141116857528687, -0.45847955346107483, -2.198101078089432, -125.94191472128033, 1727984411970579290
-1.7188853025436401, -0.46516236662864685, -2.1807703847670723, -124.94893913784517, 1727984412019478791
-1.7245721817016602, -0.4733727276325226, -2.1610743568679207, -123.82043986601961, 1727984412067703384
-1.7329964637756348, -0.4868888556957245, -2.1301108426822184, -122.0463611842347, 1727984412130961733
-1.7379286289215088, -0.4949987232685089, -2.1114407120566816, -120.97664149640292, 1727984412164468884
-1.7452493906021118, -0.5074005126953125, -2.0829996839015537, -119.34709061805476, 1727984412212049466
-1.7546279430389404, -0.5245033502578735, -2.040871901784937, -116.93334650245694, 1727984412275851356
-1.7608498334884644, -0.5377535820007324, -2.012979470824639, -115.33522792802616, 1727984412323541554
-1.7666866779327393, -0.5499423742294312, -1.984928510678087, -113.72802630029312, 1727984412370703392
-1.7722903490066528, -0.5630363821983337, -1.9543742531218375, -111.97739629611428, 1727984412418401201
-1.7774889469146729, -0.5765048861503601, -1.9243510884440336, -110.2571956724007, 1727984412467473636
-1.7821464538574219, -0.5895941257476807, -1.8978048103483676, -108.73620597569499, 1727984412514443490
-1.7879555225372314, -0.6074427366256714, -1.861263443528889, -106.64253987923964, 1727984412578995609
-1.7918111085891724, -0.6211079359054565, -1.8311187058474405, -104.91537363551429, 1727984412626525962
-1.7953357696533203, -0.6354756951332092, -1.7995564287536263, -103.10698836616461, 1727984412675477248
-1.7985376119613647, -0.649372935295105, -1.7710483971413942, -101.4735984725115, 1727984412723462635
-1.8011175394058228, -0.66279536485672, -1.7448199367754587, -99.97081839037429, 1727984412770520872
-1.803297519683838, -0.6767016649246216, -1.7165562492990578, -98.35142838445347, 1727984412818405413
-1.8052003383636475, -0.6907987594604492, -1.6867018257592625, -96.64089591577829, 1727984412866469730
-1.8067137002944946, -0.705062985420227, -1.6582373203127516, -95.00999988771946, 1727984412914389400
-1.8078166246414185, -0.7193737030029297, -1.629788243150359, -93.37998783522576, 1727984412963926853
-1.8088256120681763, -0.7377493977546692, -1.591225494304872, -91.17050507989322, 1727984413026563621
-1.8087894916534424, -0.7527188062667847, -1.5602765064714943, -89.39725869678826, 1727984413074485053
-1.8083581924438477, -0.7671290040016174, -1.5305850749840215, -87.6960649848056, 1727984413123487529
-1.807796835899353, -0.7807052731513977, -1.50316013238123, -86.12473152023222, 1727984413171170725
-1.80675208568573, -0.7948369383811951, -1.4761689978187964, -84.57825342549089, 1727984413219481226
-1.8051331043243408, -0.8091098070144653, -1.4483797991480059, -82.98604962555852, 1727984413267549146
-1.8030612468719482, -0.8235071301460266, -1.4177463095362404, -81.23087995899633, 1727984413315813344
-1.8006541728973389, -0.8376383781433105, -1.386577801497663, -79.44505599461523, 1727984413363964116
-1.797038197517395, -0.8558083176612854, -1.3489750882184037, -77.29057922541156, 1727984413427662433
-1.7938779592514038, -0.8694130778312683, -1.3227576200137725, -75.78842894772482, 1727984413474481811
-1.7901722192764282, -0.8834107518196106, -1.2926998721508736, -74.06624685346311, 1727984413523495675
-1.7860620021820068, -0.8969645500183105, -1.2634402123585153, -72.38979183732445, 1727984413570533359
-1.7816327810287476, -0.9103338718414307, -1.235114387346137, -70.76684161284268, 1727984413618410867
-1.7768473625183105, -0.9238610863685608, -1.2050146805461137, -69.04225544857083, 1727984413667537674
-1.771591067314148, -0.9370591640472412, -1.1754928187583726, -67.35077736471638, 1727984413714811303
-1.7655751705169678, -0.9506187438964844, -1.145779344197506, -65.64832067766072, 1727984413763735261
-1.7577944993972778, -0.9675686359405518, -1.1094495844792116, -63.56677877501858, 1727984413827741362
-1.7514852285385132, -0.9798431396484375, -1.0828265173173026, -62.04138938890426, 1727984413874476820
-1.744444727897644, -0.9927213788032532, -1.0529899724172103, -60.331881290827525, 1727984413923490579
-1.7370951175689697, -1.0049622058868408, -1.0227149597658287, -58.59725084114861, 1727984413970546733
-1.729556679725647, -1.0169419050216675, -0.9925100383325124, -56.86663632244588, 1727984414018490370
-1.7217844724655151, -1.0287399291992188, -0.9646331877889202, -55.269410440135424, 1727984414066606370
-1.7134031057357788, -1.040485143661499, -0.9359722826446409, -53.62726153829649, 1727984414115641312
-1.7047487497329712, -1.0518418550491333, -0.9062799901149745, -51.926018492230156, 1727984414163710576
-1.6930853128433228, -1.066421389579773, -0.8682718978824828, -49.748315219902175, 1727984414226539516
-1.6837102174758911, -1.0771609544754028, -0.8414068991399755, -48.20906417528824, 1727984414274491641
-1.6739681959152222, -1.0878803730010986, -0.810583184416071, -46.44299541264279, 1727984414323477052
-1.663887858390808, -1.0980461835861206, -0.7791623792744495, -44.642715889073465, 1727984414370535084
-1.6537755727767944, -1.1079306602478027, -0.7492703113468444, -42.930026555854376, 1727984414418795743
-1.6433565616607666, -1.1172829866409302, -0.7229570671467335, -41.42238871784783, 1727984414466855427
-1.6291494369506836, -1.1292017698287964, -0.6862313339295791, -39.31815920492133, 1727984414530311112
-1.6214947700500488, -1.135293960571289, -0.6658865441436513, -38.15248861507348, 1727984414563927805
