imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.006650328636169434, 0.017005741596221924, -0.0018991256459994653, -3.182243416062183e-17, -6.777750342610512e-05, 4.695132241823639e-13, 1.3555500685221023e-06, 0.0, 1731621710.0125537, 
0.00964444875717163, -0.0027365684509277344, 0.00187321417009486, 1.7658378170791968e-12, 2.912096567740804e-05, 6.063802404908325e-08, -3.3854462995818084e-07, -1.2087822432732524e-14, 1731621710.062618, 
-0.015222787857055664, 0.009772956371307373, -0.00401519193568748, -3.1028038502524216e-11, -0.00022496357567122245, 1.379247214129934e-07, -8.336137259331733e-07, -5.886484741851831e-14, 1731621710.1531324, 
-0.002103269100189209, 0.006217062473297119, -0.003328464403599668, 1.4496121326786435e-10, -0.0003586852678648817, -4.0414599163986816e-07, 5.92763249394203e-06, 7.254183186439128e-13, 1731621710.2025084, 
0.009898722171783447, -0.012019813060760498, 0.0013782844321358553, -1.5782594836815912e-10, -0.00012382877382608566, 1.274549876346362e-06, -4.504303927156462e-06, -5.6841336145601285e-12, 1731621710.2529936, 
-0.037580013275146484, 0.15480411052703857, -0.012086710627239735, 0.0011455101886204192, 0.004918392867797639, 0.23290335266230092, 0.000961866803751154, -9.041949003158794e-07, 1731621710.3931587, 
-0.1204148530960083, -0.4014168381690979, -0.05231826454264083, -0.01327205587192062, -0.02300052067253312, 0.5770328446420743, -0.0023492685807431648, -2.6255050651097515e-05, 1731621710.5030642, 
0.3363550305366516, -0.07826334238052368, 0.0870219569725304, -0.005379705112041599, -0.007258106121364578, 0.7411995666756901, -0.0034219568050166543, -0.00020141007720181526, 1731621710.603037, 
-0.5938217043876648, 0.06470084190368652, -0.15330396298975227, 0.01595769791847655, 0.019653555902444005, 0.8119496541840625, 0.002940877564253745, 0.00019879436535442095, 1731621710.6990077, 
0.25273025035858154, -0.09047555923461914, -0.009072318265767043, 0.005913239754899112, 0.006591502134537739, 0.8971004839572589, 0.00278718328701861, 0.0005933283283251835, 1731621710.7926886, 
0.03060537576675415, 0.139434814453125, 0.008582300478274324, 0.05014999484592441, 0.05368650685929824, 0.9341266135522222, 0.009812848744056267, 0.0025938146680715623, 1731621710.9030626, 
0.3063850998878479, 0.127943217754364, 0.11642822135577893, 0.08084621176092328, 0.08347739340182866, 0.968480309055173, 0.01662229171038154, 0.006102442863908191, 1731621711.0030446, 
0.28380846977233887, -0.02064281702041626, 0.17407651543693636, 0.0735838030532557, 0.07270001522607372, 1.012156638818213, 0.020149131671741833, 0.009235345566217164, 1731621711.099003, 
1.0467138290405273, 0.4297313690185547, 0.4914506955972133, 0.20984980508302087, 0.19049415606909975, 1.1016075737614757, 0.03201861442636604, 0.01879879829780505, 1731621711.1929152, 
-1.5669727325439453, -1.2082624435424805, -0.2717761807306691, -0.2143274337886302, -0.18305025864223826, 1.1708665990334461, 0.014256214447159736, 0.006004743438680283, 1731621711.3032784, 
-0.081065833568573, -0.04655963182449341, -0.19516029281888925, -0.10160204444697893, -0.09570688447485283, 1.0615959865841738, 0.012078357395112965, 0.00041911226457566793, 1731621711.4030514, 
0.2598893642425537, 0.5070077776908875, -0.016818060086064845, 0.10274402374314462, 0.09494127214773959, 1.0821850331146083, 0.019636091783670283, 0.008749313303756483, 1731621711.5000694, 
-0.44434869289398193, -0.10860276222229004, -0.17125851185618415, 0.0688723993662139, 0.058557228371149864, 1.1761553830670397, 0.022823362988696576, 0.01550110812022766, 1731621711.5940776, 
-0.9320191144943237, -0.09687936305999756, -0.44260315720943444, 0.025060780971761367, 0.021470839201093585, 1.1672008130210827, 0.025452926911856365, 0.021384059164225446, 1731621711.702584, 
0.628004252910614, 0.774420440196991, -0.042991720096748454, 0.2400094218409305, 0.22436612262266006, 1.0697221979655966, 0.032039345162805564, 0.04469184679795766, 1731621711.8030815, 
