imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, odom_x, odom_y, stamp, 
-0.046304183308431, -0.02171409856886643, -0.04631971707580883, -2.864969666934836e-12, 8.29260787069911e-06, -3.4548476325015277e-07, -2.0177203458445834, -0.49999999999430833, -1.9999409540631592, -0.5000009855907638, 5513000000, 
-0.07489819921916385, -0.01254943601217966, -0.07486967728127875, 5.634883645022949e-13, -2.811936185907575e-06, -2.0039159043732868e-07, -2.017719036302832, -0.4999999999950957, -1.9999406800485724, -0.500000985859385, 5608000000, 
-0.036455339392437246, -0.01640553862992698, -0.03649367635782963, 3.818012069603194e-12, -2.095735358498621e-05, -1.8218006649171616e-07, -2.0177185783775893, -0.49999999999538697, -1.9999417217532776, -0.5000009867632936, 5697000000, 
-0.03883603018369704, -0.024755741812372677, -0.038833692139606954, -4.274046554443718e-12, -1.2797570830971623e-05, 3.3397326812210516e-07, -2.0177203067871106, -0.499999999994253, -1.9999432327301667, -0.5000009876780255, 5799000000, 
-0.07514612519730232, 0.00047490568428434893, -0.0751098848247757, -5.2498070448323427e-14, 3.4134266767961788e-06, -1.5379873487599795e-08, -2.0177211930404297, -0.49999999999365546, -1.9999435450212593, -0.5000009883301013, 5884000000, 
-0.05753291074080942, 0.001161678033487712, -0.057550451906481136, 8.202623741506832e-13, 9.762252509692808e-06, 8.402388417388874e-08, -2.017720108845613, -0.4999999999943505, -1.9999425016380297, -0.5000009886072585, 5986000000, 
-0.07718489362716788, -0.003578342719038614, -0.07716529777931885, 6.175260727847873e-14, 8.453324939422004e-06, 7.305126411324379e-09, -2.0177185505134907, -0.49999999999535194, -1.999941666795922, -0.5000009888035464, 6081000000, 
-0.07389736095649692, 0.0033423320471142894, -0.07390062161722806, 2.8973109872024627e-13, -5.524997931887106e-06, -5.244003749722425e-08, -2.0177169522660447, -0.4999999999963655, -1.9999412209591871, -0.5000009893713535, 6181000000, 
-0.05470336728139584, 0.0189825306260613, -0.05472252549044542, 3.362014855120594e-12, -1.3034615847322233e-05, -2.5792972301606184e-07, -2.0177167603002313, -0.49999999999648714, -1.9999419258747209, -0.5000009902268349, 6271000000, 
-0.04030443401426719, 0.026799632907527862, -0.04031882279313136, 5.408043654629569e-12, -1.0908028383604072e-05, -4.957856236199783e-07, -2.0177175176302047, -0.49999999999600336, -1.9999428546035094, -0.5000009910085025, 6368000000, 
-0.052394312179967865, -0.015025504991075385, -0.05238226037611873, 2.1716061545303217e-13, 1.6360888135686508e-06, 1.3273155690085038e-07, -2.017718205079299, -0.4999999999955464, -1.9999430300551924, -0.5000009915904458, 6468000000, 
-0.04423267740099751, -0.020346556323384415, -0.04424081020485244, -1.4678278003692933e-13, 5.252608848625891e-06, -2.7944738370405872e-08, -2.0177175195414687, -0.49999999999603606, -1.9999423794624815, -0.5000009917918422, 6564000000, 
-0.05926794594653745, -0.01086136710005995, -0.05925294835532718, -1.2266308425287852e-13, 1.2138624721318159e-06, -1.0105187949130228e-07, -2.0177165614931725, -0.49999999999670774, -1.9999416766900773, -0.5000009920631796, 6655000000, 
-0.033969449669038074, -0.013258005452851952, -0.033994682140723695, 4.588386879351196e-13, -4.3535101335217055e-06, -1.0539511195853105e-07, -2.0177158526225205, -0.4999999999972067, -1.9999415685108715, -0.5000009923794054, 6755000000, 
-0.0663807314663161, -0.019996202458332845, -0.06634840966489558, 3.3636150863889736e-13, -6.689727861525219e-06, -5.0280297734295115e-08, -2.0177159393632844, -0.4999999999971448, -1.9999420219652335, -0.5000009928917071, 6851000000, 
-0.04717704650646129, -0.0007785143402003905, -0.0471961789993573, 1.0284479277563552e-12, -8.981808614037627e-06, -1.1450343376822778e-07, -2.0177159641436413, -0.4999999999971268, -1.9999426150264767, -0.5000009933463025, 6956000000, 
-0.06275626193103578, 0.005946230230531157, -0.06274073242367881, -1.3374657957238528e-13, 1.4822534141530758e-06, -9.023192545574596e-08, -2.0177163898491535, -0.49999999999681616, -1.9999426749919935, -0.5000009936813431, 7051000000, 
-0.05728232079226614, 0.016514155221783393, -0.057287767682086, 1.4252220200111018e-14, 1.5893677442323922e-06, 8.967226277134704e-09, -2.017715606661363, -0.49999999999739664, -1.9999422278108727, -0.5000009937730191, 7147000000, 
-0.038213726200935244, 0.010485246979593401, -0.038232761615652006, 1.2252087191797282e-13, -2.440660382517154e-06, -5.0199885570155386e-08, -2.017714871690009, -0.499999999997948, -1.9999418889859828, -0.5000009937707907, 7248000000, 
-0.052895445749623494, -0.022861816127651435, -0.05288081194629533, 1.2908166874381995e-13, -3.2091749351454736e-06, -4.0222696285632246e-08, -2.0177147401470017, -0.49999999999804656, -1.999941883586713, -0.5000009938838582, 7343000000, 
-0.06224698055674642, 0.02973838962997601, -0.06223763254802162, 7.896069685069098e-13, -4.08350365597044e-06, -1.9336506956530706e-07, -2.0177145334528417, -0.4999999999982025, -1.9999421371910384, -0.5000009941899062, 7433000000, 
-0.0544432406797946, -0.027185168905776866, -0.05445101889753602, -1.4039263474197065e-13, -3.5669226158708406e-06, 3.935959645362105e-08, -2.0177143171555763, -0.4999999999983665, -1.999942445334115, -0.5000009943720669, 7533000000, 
-0.07186285879944697, 0.016504602940444056, -0.07184548115403423, 2.9411382446759366e-14, -2.7156370360076343e-07, -1.0830380517272002e-07, -2.017714129692946, -0.49999999999851225, -1.999942399924654, -0.5000009944087818, 7623000000, 
-0.07577638674557706, -0.010006604564109282, -0.07577246296536494, 5.956098774655674e-14, -1.6966575201908876e-06, -3.5104897150873237e-08, -2.017713437894019, -0.49999999999904754, -1.999942125115792, -0.5000009943592612, 7723000000, 
-0.07011318367768776, 0.004358952974789082, -0.07011883091122731, 6.188251470962963e-13, -6.568980050016167e-06, -9.420414468982491e-08, -2.0177128500278707, -0.4999999999995088, -1.9999419742985598, -0.5000009943128462, 7823000000, 
-0.06584599669751058, -0.006470093319242709, -0.06585026030714024, 2.6464895900323577e-13, -5.390262490174644e-06, -4.9097601366470964e-08, -2.0177128054323563, -0.4999999999995439, -1.9999420922534847, -0.5000009943610818, 7918000000, 
