imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.0012374520301818848, 0.017405807971954346, -0.0011247245369130486, 8.372835135979049e-13, -5.100791550626071e-06, -1.6414776124210304e-07, 2.550395775313035e-06, 0.0, 1731618019.76824, 
-0.022738277912139893, 0.006532788276672363, -0.019609091020573524, 4.1527061774357706e-11, -5.996203218481245e-05, -6.925559435071304e-07, 1.5360949969868938e-05, -2.7923731213199634e-14, 1731618019.8160703, 
0.01978665590286255, 0.0006572604179382324, 0.014042752574681377, -5.396497180340212e-08, -0.0001807915092597646, 0.0002984928441847579, 3.1571274202496077e-05, -6.805084937640815e-12, 1731618019.866043, 
-0.014081180095672607, 0.014818429946899414, -0.009968050316599614, 0.00029452867898348295, 0.005424983021509582, 0.054291170648037526, 9.208353881572551e-05, -2.4802345437601217e-09, 1731618019.9070826, 
0.014835238456726074, -0.02059990167617798, 0.01121687224524458, 0.0024511836213789782, 0.004926906461477296, 0.4975096727620864, 0.0006376714256077765, 1.1245627756433234e-06, 1731618019.957097, 
-0.28100478649139404, 0.8833168745040894, -0.2376669073126594, 0.3044653255735957, 0.3259753536658057, 0.9340133299946891, 0.006638386480972378, 7.494177087552964e-05, 1731618020.0081477, 
0.04912090301513672, -0.07010406255722046, 0.0065641413288471395, -0.01791463708281169, -0.01614343746700242, 1.1097163859574297, 0.03450550573489565, 0.0021168421618954544, 1731618020.0556536, 
0.011100292205810547, -0.05220687389373779, 0.010452488470382059, -0.008421195093533364, -0.008088151920186096, 1.0411766713377468, 0.03313605543260928, 0.001881606495739153, 1731618020.1187925, 
0.08180010318756104, -0.1538185477256775, 0.07128796521192407, -0.05107276816260534, -0.050315524183220786, 1.015049907392937, 0.03200418163201322, 0.0015629603842870095, 1731618020.1692178, 
-0.15688097476959229, -0.1575489044189453, -0.12359812221206126, -0.048774991615230315, -0.04895948085723572, 0.9962317974215582, 0.02730970385643017, -0.00031829545604062227, 1731618020.308098, 
0.1672239899635315, -0.06347697973251343, 0.12491616042726283, -0.004573758260813725, -0.004428848873529484, 1.0327194247133473, 0.023409787241268312, -0.002364833460723529, 1731618020.4091568, 
0.047876954078674316, 0.12806367874145508, 0.059322857215875324, 0.0928404258678927, 0.09617155471288882, 0.9653626391406389, 0.023704226750499845, -0.00217890787711238, 1731618020.5071907, 
-0.13111931085586548, 0.1942480206489563, -0.10324885784671162, 0.1392142535776217, 0.13655974793884423, 1.019438419291505, 0.03141303796940055, 0.004111971328304027, 1731618020.6170487, 
0.15114206075668335, -0.2963653802871704, 0.11353649158964851, -0.09910192917294625, -0.08435311062500364, 1.174846172697878, 0.03958701993705375, 0.012268037478083069, 1731618020.7070951, 
-0.6594606637954712, -0.3969545364379883, -0.5467660139589903, -0.17082008731421447, -0.12122025992241241, 1.4091711024506024, 0.03388603999640957, 0.0052780068168392985, 1731618020.8071868, 
-0.031207799911499023, 0.19978833198547363, -0.10577438332870326, 0.13832662677340873, 0.1097235569117953, 1.260683035317629, 0.028580554787200854, -0.0031770189427961617, 1731618020.9064631, 
0.4405403733253479, 0.7439821362495422, 0.36152425579249453, 0.3929945301855053, 0.3966976336431118, 0.9906651738161414, 0.03378490585151099, 0.00830712435567682, 1731618021.0171916, 
0.02703559398651123, 0.5295988917350769, 0.07552300408710166, 0.39238099879406974, 0.29257264807308137, 1.3411404018056308, 0.04520000425763055, 0.045064561150423295, 1731618021.107109, 
-0.6264743804931641, 0.2628835439682007, -0.5242538720354545, 0.2697981507856508, 0.20480698878293882, 1.3173288293964995, 0.050773538250997244, 0.0730105768632984, 1731618021.2072089, 
0.4889375567436218, 0.22039198875427246, 0.3411507297785795, 0.19994179688963779, 0.18452928307698338, 1.0835234037419659, 0.05213647274289475, 0.09411772394620557, 1731618021.3070307, 
0.31408971548080444, 0.8630214333534241, 0.31865783293047056, 0.49382594535213037, 0.48298711684995305, 1.0224412373002167, 0.050842709386791245, 0.11448360585458332, 1731618021.4170077, 
0.6529108881950378, 1.4797022342681885, 0.6046639317328824, 0.9395682648812689, 0.7406892085733164, 1.268505405514176, 0.04230751438058591, 0.16356270968342534, 1731618021.5072262, 
0.2554848790168762, 1.375404953956604, 0.30625395273828226, 0.9505412687671977, 0.7189850331121314, 1.3220598830169992, 0.022225039049222767, 0.23390960041580064, 1731618021.6072195, 
0.5969481468200684, -0.22812217473983765, 0.5530183623751175, 0.10893964832092264, 0.1108108843457416, 0.9831132470797678, -0.004576252117901563, 0.2962260224400691, 1731618021.7177155, 
-0.35319995880126953, 0.18238765001296997, -0.2209236965858884, 0.17681199917618698, 0.18079271243079226, 0.9779818931798532, -0.010354704198544942, 0.3059657381276586, 1731618021.8171833, 
-0.21361619234085083, 0.21760880947113037, -0.21458880962213545, 0.20019977572619815, 0.19917087426682378, 1.005165923296576, -0.021265849739960173, 0.32079906733273744, 1731618021.907126, 
-0.1628943681716919, -0.44214117527008057, -0.17105727582055097, -0.08825481827082726, -0.09085432413591604, 0.971388198747701, -0.03293412173723217, 0.3337407960704626, 1731618022.0071163, 
-0.16017478704452515, 0.5223650932312012, -0.1607522667725515, 0.3205829558670689, 0.33019754553461117, 0.970882310309195, -0.02918764437401792, 0.3303850805885179, 1731618022.1065922, 
0.22185522317886353, 0.06499958038330078, 0.16567437987691852, 0.1608452241821857, 0.1631775130971828, 0.9857070446121575, -0.05448304961814906, 0.34926239207907805, 1731618022.2170668, 
-0.09145194292068481, 0.32039809226989746, -0.053724338859269, 0.27947814673147725, 0.268296531247879, 1.0416763326442993, -0.06910126305578208, 0.35811768029190355, 1731618022.3071117, 
-0.3676672577857971, 0.2136515974998474, -0.32193757849008, 0.2294359030533287, 0.22708496042484408, 1.0103527006988324, -0.09308613064036485, 0.3695588066236204, 1731618022.4071414, 
-0.012042462825775146, 0.19522958993911743, -0.057195189472835584, 0.22648573637217417, 0.22506823319538435, 1.0062981041645236, -0.11471536144018746, 0.37724580603725616, 1731618022.5078242, 
0.7857982516288757, 0.21709835529327393, 0.6628480298115746, 0.245453081151317, 0.24813756911561383, 0.989181452958274, -0.13676684338141026, 0.38265479482912135, 1731618022.617321, 
