imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, odom_x, odom_y, odom_th, stamp, 
-0.0003425478935241699, -0.012852847576141357, -0.0003195762126528583, 1.6457158061045013e-11, -7.735971336645631e-06, -2.1273550980064706e-06, 0.00013998094230543436, -1.4460281660767817e-07, 1.2353753220395447e-07, -1.448028967843129e-07, 1.4306012395912164e-06, 1732835993.396248, 
0.008756399154663086, -0.009343445301055908, 0.007995782927325966, 1.9267518914775838e-11, 4.265138857429353e-06, 4.517442352718285e-06, -0.00017167658589839935, -1.4505007880514652e-07, 1.4412704274491261e-07, -1.689364808044047e-07, 1.6690105557351665e-06, 1732835993.439378, 
-0.0041585564613342285, 0.014162182807922363, -0.003139030488300651, 2.58220588302136e-11, 5.943407944790228e-05, 4.3446553004742446e-07, -0.00014406648403511753, -1.450016499642202e-07, 1.4412704274491261e-07, -1.689364808044047e-07, 1.6690126020750393e-06, 1732835993.4941878, 
0.004713237285614014, -0.00919497013092041, 0.004054398899124989, 7.544119038996038e-12, -1.6254006259513223e-05, -4.6413905092355795e-07, -0.00013836942715731216, -1.4500232781682588e-07, 1.4412704274491261e-07, -1.689364808044047e-07, 1.669014648414912e-06, 1732835993.5444427, 
-0.00629270076751709, -0.005588889122009277, -0.0054245703618467905, 1.149109477241295e-12, 2.5930810038410172e-05, 4.431444584797658e-08, -0.00014238078940727796, -1.4500331701841577e-07, 1.4412704274491261e-07, -1.689364808044047e-07, 1.6690166947547847e-06, 1732835993.584564, 
0.004269599914550781, 0.0286443829536438, 0.0034563497622650714, -2.534896163485827e-11, -3.704942785273836e-05, 6.841930659661914e-07, -0.00013609442689212456, -1.4500165400145396e-07, 1.4412704274491261e-07, -1.689364808044047e-07, 1.6690194232079484e-06, 1732835993.654525, 
0.002571582794189453, 0.01886904239654541, 0.002645636701298878, -1.476029514682999e-11, 2.5319562732786956e-05, -5.829601128030739e-07, -0.0001423310051373949, -1.4500337120434793e-07, 1.4412704274491261e-07, -1.689364808044047e-07, 1.6690214695478212e-06, 1732835993.7042038, 
-0.014526784420013428, -0.007388770580291748, -0.01308578481458767, 9.784307172653492e-10, -4.2153627223513e-06, -0.00023211068221421936, -0.00014127396447376027, -1.450034160969259e-07, -6.176807687552355e-07, 7.240095669658331e-07, -7.152057012181441e-06, 1732835993.7443488, 
-0.004135072231292725, 0.02190786600112915, -0.004882974765512317, 4.184050244025275e-09, -0.00021387156137986666, -1.9563378211812836e-05, -0.00010180181968723059, -1.4507274564139346e-07, -6.176807687552355e-07, 7.240095669658331e-07, -7.152057012181441e-06, 1732835993.8442159, 
0.020523488521575928, -0.015541493892669678, 0.018392388372346823, -9.266640102462825e-11, -6.604032950832412e-05, 1.4031789622271345e-06, -0.00013108182543966835, -1.437379393674751e-07, -6.176807687552355e-07, 7.240095669658331e-07, -7.152057012181441e-06, 1732835993.9841096, 
-0.006934940814971924, 0.016360223293304443, -0.004810492998279674, -1.1528012931455544e-10, 0.00013220060465200605, -8.720090926816055e-07, -0.00015172598215535717, -1.42749730262212e-07, -6.176807687552355e-07, 7.240095669658331e-07, -7.152057012181441e-06, 1732835994.1041367, 
-0.017447710037231445, -0.02810114622116089, -0.0163870408928141, 5.24082969110947e-07, -0.0002339995320083793, -0.0022396752874368144, -0.00013653091775125132, -1.4350364731918867e-07, -1.1549766895768698e-05, 1.3539736755774356e-05, -0.00013374653149825317, 1732835994.1952245, 
0.009508848190307617, 0.01220095157623291, 0.007336732898002161, 1.5252420162781728e-08, -0.00015739550989452402, -9.690505258379278e-05, -0.00014605998637204836, -1.4286237589986325e-07, -1.1261558938713279e-05, 1.3201827641751152e-05, -0.00013040883869441203, 1732835994.2944086, 
0.006464540958404541, 0.008565068244934082, 0.006537389257055615, 2.9218166852595096e-08, 8.027167894154093e-05, 0.00036399097711502546, -0.00016626407139674402, -1.374221925658874e-07, -1.0808656952576712e-05, 1.2670830074057449e-05, -0.00012516392788481352, 1732835994.4045398, 
-0.0016189217567443848, -0.022153913974761963, -0.0009349367827337978, 2.258442850407056e-08, -2.6836283816932113e-05, -0.0008415631858022428, -0.0001646240361480385, -1.3789591234288416e-07, -1.3773043974651955e-05, 1.614649227121845e-05, -0.00015949450915638482, 1732835994.5041416, 
-0.006541788578033447, 0.010767221450805664, -0.006071159769670573, 1.578847546626164e-09, -2.2030302521448434e-05, -7.166708423949318e-05, -0.00016601043820248202, -1.3754895164299737e-07, -1.3773043974651955e-05, 1.614649227121845e-05, -0.00015949445020431048, 1732835994.5942478, 
-0.020233213901519775, -0.0019019246101379395, -0.01904424975312218, 3.6552708061832645e-10, -6.190848493059108e-05, -5.904313132975851e-06, -0.00016200461712994056, -1.3882844466653597e-07, -1.3773043974651955e-05, 1.614649227121845e-05, -0.00015949450927269602, 1732835994.694287, 
-0.0037384033203125, -0.017930150032043457, -0.00502167740601994, -1.732476333433271e-10, -0.0001546455002780021, 1.120288873791248e-06, -0.00015273050749538877, -1.4193981266148754e-07, -1.3773043974651955e-05, 1.614649227121845e-05, -0.00015949446987783243, 1732835994.7837777, 
-0.007341325283050537, -0.012049555778503418, -0.0071462216134788765, -1.598492955000686e-10, -5.660664812892613e-05, 2.8238608146520025e-06, -0.00016253828699196906, -1.3862753811959878e-07, -1.3773043974651955e-05, 1.614649227121845e-05, -0.00015949452132384633, 1732835994.9040587, 
-0.004355669021606445, -0.011408984661102295, -0.004589366549313615, -7.662871297108302e-11, -6.28721411098064e-05, 1.218802344225095e-06, -0.00016191496063729712, -1.3883791041811805e-07, -1.3773043974651955e-05, 1.614649227121845e-05, -0.00015949451024398526, 1732835994.9941792, 
-0.0031374096870422363, 0.009873926639556885, -0.003258924211904749, 4.008369199532008e-11, -4.29598227098387e-05, -9.330506847305977e-07, -0.00016391478135921792, -1.38163564866259e-07, -1.3773043974651955e-05, 1.614649227121845e-05, -0.00015949447803683756, 1732835995.0941932, 
0.020244896411895752, 0.02392035722732544, 0.018272570297904085, 2.267261077023358e-11, -1.564270924942076e-05, -1.4494043460580928e-06, -0.00016663763396195324, -1.3724557315178354e-07, -1.3773043974651955e-05, 1.614649227121845e-05, -0.00015949450737270176, 1732835995.1857216, 
0.005465447902679443, -0.0017778873443603516, 0.006539112494158844, 4.946891716879602e-10, 0.00014404316964018943, 3.434311900548022e-06, -0.0001825659840177654, -1.3187401180800526e-07, -1.3752458471572027e-05, 1.61223561008228e-05, -0.00015925610585441782, 1732835995.303142, 
0.002326369285583496, -0.01738119125366211, 0.0026794071460267137, -1.889522240244364e-10, 6.410712912614455e-05, -2.94744479436339e-06, -0.0001745814945274167, -1.3456762218392658e-07, -1.3752458471572027e-05, 1.61223561008228e-05, -0.00015925609843950046, 1732835995.3952067, 
0.01728886365890503, 0.016717493534088135, 0.016062545108112017, 1.2553817383834428e-11, 3.729849725199908e-05, 3.365770288013838e-07, -0.00017190417489412938, -1.3546989903834715e-07, -1.3752458471572027e-05, 1.61223561008228e-05, -0.00015925618424538458, 1732835995.49219, 
-0.01291888952255249, -0.009883582592010498, -0.010487681381312855, 5.532302386557059e-12, 0.00011899261606040327, 4.6492820896960034e-08, -0.00018007325172175452, -1.3271451660870413e-07, -1.3752458471572027e-05, 1.61223561008228e-05, -0.00015925614683546158, 1732835995.5838711, 
0.010181784629821777, -0.011920034885406494, 0.008447698245457012, 5.1342742324590707e-11, -6.459694383134488e-05, -7.948168950320721e-07, -0.00016170338345509666, -1.3891047868076425e-07, -1.3752458471572027e-05, 1.61223561008228e-05, -0.00015925599737788898, 1732835995.7020974, 
0.02434772253036499, -0.005730748176574707, 0.023012802696166196, -2.926875601220191e-10, 7.530432367226336e-05, -3.8867298164158925e-06, -0.0001757249493488188, -1.3418110993590436e-07, -1.3773043974651955e-05, 1.614649227121845e-05, -0.0001594945059041612, 1732835995.7942245, 
0.009716451168060303, 0.019546091556549072, 0.01083080634259987, 1.409918590418007e-10, 0.0001907102670048958, 7.39298734441923e-07, -0.00018727828376955276, -1.3028316124927854e-07, -1.3773043974651955e-05, 1.614649227121845e-05, -0.00015949446947548254, 1732835995.89218, 
-0.0118752121925354, 0.014963030815124512, -0.009970429549863897, 2.4005800675361013e-10, 9.204581020767484e-05, 2.6080275268585115e-06, -0.00017741682496399643, -1.3361402960420225e-07, -1.3773043974651955e-05, 1.614649227121845e-05, -0.0001594944634758602, 1732835996.0045385, 
0.019128382205963135, 0.0004590153694152832, 0.01668684399617019, -7.826283107489436e-12, -5.700687889367438e-05, 1.3728664433789688e-07, -0.00016250980188500675, -1.3864750417971573e-07, -1.3773043974651955e-05, 1.614649227121845e-05, -0.00015949435269370181, 1732835996.101148, 
-0.01689094305038452, -0.0007721185684204102, -0.014073964275459292, 3.4626009595474945e-11, 0.00011335267116143887, 3.0547149212002225e-07, -0.00017954569933251557, -1.3289912211678747e-07, -1.3773043974651955e-05, 1.614649227121845e-05, -0.0001594942619717142, 1732835996.1943166, 
0.002869546413421631, 0.00508648157119751, 0.0014483971651654305, -7.366196405117428e-11, -9.747832297869394e-05, 7.556753317070785e-07, -0.00015846955302085527, -1.4001026445748228e-07, -1.3773043974651955e-05, 1.614649227121845e-05, -0.0001594941290179953, 1732835996.2952282, 
-0.023994922637939453, -0.02911365032196045, -0.021859653288858725, -2.989000951117541e-11, -1.122664472584939e-05, 2.6624169768509334e-06, -0.0001642969904015106, -1.380442984758297e-07, -1.3773043974651955e-05, 1.614649227121845e-05, -0.00015949414888323467, 1732835996.404727, 
0.006122112274169922, 0.020100712776184082, 0.0037973151127324405, -1.1200229395851559e-11, -0.0007054319284446192, 1.587712285797232e-08, 0.00011447714384060293, -2.3207583718187972e-07, -1.3773043974651955e-05, 1.614649227121845e-05, -0.00015949414623496203, 1732835996.804225, 
-0.006489753723144531, 0.007394552230834961, -0.005626183782560086, 1.7614384334947112e-10, -3.4158988697854714e-05, -5.156588355337741e-06, 4.895726972579637e-05, -2.1004579280481485e-07, -1.3773043974651955e-05, 1.614649227121845e-05, -0.00015949410106156029, 1732835996.900278, 
0.015295803546905518, 0.02676248550415039, 0.013540307434136156, 6.17900102056667e-11, -3.660086538398032e-05, -1.6882117282590625e-06, 4.9114064910053275e-05, -2.1009848876991904e-07, -1.3773043974651955e-05, 1.614649227121845e-05, -0.00015949401024725998, 1732835996.994172, 
-0.015964806079864502, 0.004615724086761475, -0.013489436212299616, -4.085517759108415e-11, 9.129337566442719e-05, -4.47515247341254e-07, 3.633163130564104e-05, -2.057937737746667e-07, -1.3773043974651955e-05, 1.614649227121845e-05, -0.0001594940319012501, 1732835997.09435, 
0.030012011528015137, -0.01206296682357788, 0.026361963106370984, 8.136830177532154e-11, -7.763615082878378e-05, -1.0480723336576606e-06, 5.330438812658392e-05, -2.1151266218436738e-07, -1.3773043974651955e-05, 1.614649227121845e-05, -0.00015949416305342437, 1732835997.2046528, 
0.44417625665664673, -0.11278176307678223, 0.4091191174459706, 0.00022187210942338793, 0.014184558947873113, 0.015641805306653985, 0.00012233530426716116, -2.3486060942571406e-07, 0.0006643221131525934, 0.00012559816241264343, 0.000625104905216718, 1732835997.299594, 
