e, e_dot, e_int, stamp, 
0.310997976426338, -1.6248763513831397e-10, 0.02813936623218046, 1729800522236411763, 
0.3091383051050882, -0.008946830231003284, 0.030515204220124343, 1729800522305697804, 
0.3091641104356901, -0.008776434052283188, 0.03709987377948946, 1729800522356178872, 
0.3088813375362476, -0.0021839031452119905, 0.02797543757289902, 1729800522396215258, 
0.30794087169405915, -0.008751968870659309, 0.027482293656836368, 1729800522445215696, 
0.3080125563970705, -0.0059195607641902735, 0.030512884756051867, 1729800522495193646, 
0.3078745208519275, -0.0004224417058123735, 0.031124062304261756, 1729800522546286666, 
0.39789537145570597, 0.5998560071643824, 0.0341447409907517, 1729800522596235268, 
0.3991811721204289, 0.6080923065637646, 0.03991629900837435, 1729800522654661508, 
0.4003939638589896, 0.01533941577365891, 0.0434825798010606, 1729800522705171345, 
0.4023394266994536, 0.020705995069579968, 0.04068981392083337, 1729800522756224003, 
0.40432958468247043, 0.028893670837736543, 0.03702637753161342, 1729800522797195651, 
0.4094143303335058, 0.03340607779207127, 0.056519047323429904, 1729800522895652886, 
0.47432937337264336, 0.23178164337021037, 0.0855726577288173, 1729800522996499507, 
0.4680642985654798, 0.195537347888888, 0.09489217916639373, 1729800523106242361, 
0.46048019617402675, -0.04622232506684181, 0.09479219428270731, 1729800523199209522, 
0.45527742652279857, -0.045836376883367114, 0.08579172319738683, 1729800523292231010, 
0.47817425748577874, 0.057479406288545164, 0.08980819392414506, 1729800523392493416, 
0.4656455135432622, 0.03810799231562629, 0.09799287404791784, 1729800523502351238, 
0.45239016564251044, -0.08308108200084087, 0.09675812350785337, 1729800523600395081, 
0.4404367921671253, -0.0884095719035648, 0.0860235793086679, 1729800523692322506, 
0.4299777554771874, -0.0785924548278294, 0.08414529350631446, 1729800523791228904, 
0.4036920649596787, -0.11493705783640251, 0.08870277531405446, 1729800523901181265, 
0.38111055288732065, -0.1547196224084509, 0.08514496787341645, 1729800524001501402, 
0.3586394902967497, -0.15822791370824055, 0.07255228488017573, 1729800524091533582, 
0.33328969317504975, -0.16707504982590596, 0.0682353690660067, 1729800524192273561, 
0.29246409121260575, -0.20953393973288303, 0.06859268613303077, 1729800524300574078, 
0.26549192166338986, -0.21549113780503668, 0.061905923474404684, 1729800524400653550, 
0.2436932380205129, -0.17058404385547407, 0.050788679884719266, 1729800524490639795, 
0.21838596525584797, -0.1640914343189459, 0.04637133772315763, 1729800524591856868, 
0.19061304713264793, -0.1681620343001479, 0.04576746440259405, 1729800524701002938, 
0.16825116679962904, -0.15910140303909062, 0.04030977485182932, 1729800524801348920, 
0.13232777712304344, -0.2072292740681689, 0.031176880914261674, 1729800524891418589, 
0.10798521252045168, -0.21406344481807812, 0.025889434511752154, 1729800524991449550, 
0.08335877562292016, -0.15266873636741793, 0.023170166096085958, 1729800525106174727, 
0.06619473784157903, -0.13512157582766413, 0.017574996884551365, 1729800525196176006, 
0.04815224742154145, -0.12359946005043569, 0.012533720741250162, 1729800525296362216, 
0.03264874564459719, -0.11383319240897775, 0.009615316158223464, 1729800525392412647, 
0.013362344621844713, -0.11028346710824881, 0.006587495790152281, 1729800525506236758, 
0.0015871578391222219, -0.10009349355443387, 0.0032338390336413003, 1729800525596233533, 
-0.005139346513347132, -0.06603731753550307, 0.0006212662182185686, 1729800525696223407, 
-0.012347428664491122, -0.0473789144849013, -0.0010402117206847418, 1729800525792504619, 
-0.01978707387479961, -0.04654223673148916, -0.0026235600343545787, 1729800525907381640, 
-0.023497191430300157, -0.03551342068584045, -0.0037770511651462695, 1729800525996186238, 
-0.01655973891973117, 0.009188862193306642, -0.0037671229548250753, 1729800526096228777, 
-0.01822990607207786, 0.017378243058998447, -0.003829196112709487, 1729800526193273420, 
-0.018305049128730433, -0.005956350405520777, -0.0037363287021583962, 1729800526307341889, 
-0.017857816831304607, 0.0014569694506240403, -0.0036803494871489183, 1729800526396260840, 
-0.016706458084922327, 0.005515244177976976, -0.0033289591429651127, 1729800526496239281, 
-0.015067477249837369, 0.008806204375635283, -0.003473534176502371, 1729800526606219225, 
-0.012157393176725595, 0.015074863277647238, -0.0030159221799599062, 1729800526702191772, 
0.0077869706952657936, 0.0807938089476814, -0.001231218546765659, 1729800526796242617, 
0.01034510098262742, 0.07919936872171938, 0.0003867958247688511, 1729800526896409331, 
0.011654633907952405, 0.012965627021604122, 0.001967900256983183, 1729800526994441802, 
0.015342847447636254, 0.015631467936933652, 0.0025892026657508647, 1729800527104418727, 
0.017399856268143443, 0.018643666800009586, 0.0029868930153110255, 1729800527196271000, 
0.01995481679614497, 0.015983713800973385, 0.0033695800259674405, 1729800527296244452, 
0.022333582474704405, 0.016646111911692234, 0.003930193838101399, 1729800527393807038, 
0.023634503688693576, 0.012055405222797591, 0.004569716500311563, 1729800527504201761, 
0.04534332257394902, 0.08255253912577164, 0.00616140884825237, 1729800527596237674, 
0.04599145000891247, 0.08074202086849101, 0.007436963998495341, 1729800527698261363, 
0.046035937638680746, 0.002270734484421018, 0.00910509684625295, 1729800527795081303, 
0.046316986480589684, 0.0010021192120217492, 0.009553631350107736, 1729800527905432014, 
0.046631051339367735, 0.001988187545009393, 0.00936958251443601, 1729800527997325824, 
0.04513552851257674, -0.003844731073650193, 0.008833489269881747, 1729800528097348174, 
0.04546493280648689, -0.003973346277175611, 0.009545384193522416, 1729800528205996209, 
0.04561370457016878, 0.0015050344902290194, 0.009487264438754781, 1729800528306297024, 
0.05847197658502434, 0.048147218958826225, 0.00948375048947298, 1729800528396241175, 
0.055956890675037396, 0.03927752771320572, 0.010138366917661991, 1729800528496340838, 
0.0536596512486851, -0.016062745070693853, 0.011189614465004072, 1729800528595950493, 
0.051545194263516114, -0.014071585230855095, 0.011281949096907416, 1729800528706352520, 
0.04869424357721064, -0.016950862297106822, 0.010277210597900517, 1729800528796287168, 
0.04661286095575545, -0.017496105114754426, 0.009303512245217914, 1729800528896411082, 
0.04312432511561948, -0.017404736345185412, 0.009742405428437684, 1729800529007418530, 
0.03966654917505985, -0.022139540641464336, 0.00905059550370528, 1729800529106233360, 
0.035197202987309995, -0.028206239250753367, 0.0074283317153927666, 1729800529196293505, 
0.03098665597868777, -0.030581861285868945, 0.0067048189279175965, 1729800529296260561, 
0.030298215381152627, -0.01633097260118564, 0.006436147924016436, 1729800529396418180, 
0.026560673376880617, -0.013620850956244289, 0.006152730151779801, 1729800529506381524, 
0.024580035750360718, -0.018672558040825567, 0.005425870001296546, 1729800529596293241, 
0.019453285931203768, -0.02441640021579124, 0.004471034415244492, 1729800529696384983, 
0.016318763964757288, -0.02753294626947521, 0.004023195118939993, 1729800529796279459, 
0.014350840396677444, -0.016425708540403167, 0.0035059582711912383, 1729800529906226729, 
0.014348658684645299, -0.005974340908550268, 0.003001140074980721, 1729800529996274297, 
0.01367086174050458, -0.0022646722873845026, 0.002685834772698213, 1729800530096395143, 
0.012963873850458718, -0.004412489298843311, 0.00286107466136023, 1729800530205706047, 
0.01186471939885747, -0.005794872544754351, 0.00269488875165558, 1729800530306389447, 
0.010284711212931619, -0.009496217089723398, 0.002230878257053027, 1729800530396307156, 
0.008861077874382284, -0.010604303145116825, 0.001962795270261816, 1729800530496273009, 
0.009590613318194663, -0.0025212893195396043, 0.0020040905163909235, 1729800530605528598, 
0.011007150765199869, 0.006911459037352901, 0.002062376250209264, 1729800530706299213, 
0.011865680843659465, 0.00783001920840764, 0.0020753231181178562, 1729800530797312599, 
0.012643645365550293, 0.005762653249960635, 0.002250024257549407, 1729800530896353896, 
