x, y, theta, stamp, 
4.2106741204861464e-08, -4.788481788864374e-08, 4.773459148634347e-07, 1729800522145930897, 
4.2106741204861464e-08, -4.788481788864374e-08, 4.773604674327425e-07, 1729800522207381571, 
4.2106741204861464e-08, -4.788481788864374e-08, 4.773677437173964e-07, 1729800522236411763, 
0.0023394515737891197, -0.00012183561193523929, 0.004339987955703867, 1729800522305697804, 
0.006987756118178368, 6.66681444272399e-07, 0.008292879524618076, 1729800522356178872, 
0.01272712741047144, 0.0001515502663096413, 0.013639554385888921, 1729800522396215258, 
0.021107658743858337, 0.0002745585807133466, 0.022578732479088915, 1729800522445215696, 
0.03141925483942032, 0.0007261342834681273, 0.03199725666449559, 1729800522495193646, 
0.043251559138298035, 0.001313540618866682, 0.043584685029167396, 1729800522546286666, 
0.0576382651925087, 0.0020301900804042816, 0.05747248606513534, 1729800522596235268, 
0.0770849734544754, 0.0033743500243872404, 0.074782013626611, 1729800522654661508, 
0.09302463382482529, 0.004586695693433285, 0.08986142585754658, 1729800522705171345, 
0.10845515877008438, 0.006008540745824575, 0.10433540193808694, 1729800522756224003, 
0.12060428410768509, 0.007287687622010708, 0.11580624772620267, 1729800522797195651, 
0.15111610293388367, 0.01119264867156744, 0.1467742337247271, 1729800522895652886, 
0.18173126876354218, 0.016054799780249596, 0.17894868031104028, 1729800522996499507, 
0.214991495013237, 0.022827008739113808, 0.22093093905900063, 1729800523106242361, 
0.24231627583503723, 0.02952105551958084, 0.2597870609139729, 1729800523199209522, 
0.26972445845603943, 0.03706556558609009, 0.2989907322678509, 1729800523292231010, 
0.2989121079444885, 0.046482671052217484, 0.3393455552673406, 1729800523392493416, 
0.33081549406051636, 0.0583801344037056, 0.3839047149390129, 1729800523502351238, 
0.35901275277137756, 0.07024263590574265, 0.4271322859378285, 1729800523600395081, 
0.3848264217376709, 0.0823725014925003, 0.4680566376874421, 1729800523692322506, 
0.41136571764945984, 0.09620058536529541, 0.5127135270694337, 1729800523791228904, 
0.4406965374946594, 0.11351245641708374, 0.5638730004627199, 1729800523901181265, 
0.46658337116241455, 0.13034726679325104, 0.6092264418395048, 1729800524001501402, 
0.4888281226158142, 0.14635953307151794, 0.6516863871977375, 1729800524091533582, 
0.5130268335342407, 0.1654423028230667, 0.699426436448755, 1729800524192273561, 
0.5388128161430359, 0.18801656365394592, 0.7510293353985993, 1729800524300574078, 
0.5608299970626831, 0.20903414487838745, 0.7920060500987788, 1729800524400653550, 
0.5796998739242554, 0.22865018248558044, 0.8255975617188719, 1729800524490639795, 
0.6005595326423645, 0.2516724169254303, 0.8641116524525205, 1729800524591856868, 
0.6219584941864014, 0.2776288092136383, 0.9049608898221935, 1729800524701002938, 
0.6402807235717773, 0.3020037114620209, 0.9379420343046515, 1729800524801348920, 
0.6565821766853333, 0.32447463274002075, 0.9682124680091143, 1729800524891418589, 
0.6737003922462463, 0.35038086771965027, 0.9979875468740378, 1729800524991449550, 
0.6922035217285156, 0.38026750087738037, 1.0277389375449322, 1729800525106174727, 
0.706247866153717, 0.40429067611694336, 1.0481956237403642, 1729800525196176006, 
0.721173107624054, 0.43089553713798523, 1.0692507687105002, 1729800525296362216, 
0.7352434992790222, 0.45707905292510986, 1.0870003690437993, 1729800525392412647, 
0.7511147260665894, 0.48822006583213806, 1.1054406323196366, 1729800525506236758, 
0.7631998658180237, 0.5130161046981812, 1.1172747899381408, 1729800525596233533, 
0.7768012285232544, 0.5403563380241394, 1.1244399090961623, 1729800525696223407, 
0.7895504236221313, 0.5669560432434082, 1.1314403327808384, 1729800525792504619, 
