x, y, theta, stamp, 
-0.5825815796852112, -0.7638301849365234, -2.6255612259516217, 1729799445828734969, 
-0.5982231497764587, -0.7728548645973206, -2.6249144386370644, 1729799445940755829, 
-0.6114769577980042, -0.7804109454154968, -2.6239330735284807, 1729799446039199963, 
-0.624669075012207, -0.7879143953323364, -2.624329574062143, 1729799446140204880, 
-0.6358146667480469, -0.7941892743110657, -2.6242742791476976, 1729799446233107073, 
-0.646134078502655, -0.7999622225761414, -2.6252026387757184, 1729799446329159741, 
-0.6574320793151855, -0.8064524531364441, -2.6257961110763466, 1729799446439215614, 
-0.6679456233978271, -0.8123962879180908, -2.62505079712703, 1729799446540184850, 
-0.6773609519004822, -0.8177978992462158, -2.6251469129616187, 1729799446633761432, 
-0.6884737014770508, -0.8240152597427368, -2.624841178769333, 1729799446744211243, 
-0.697237491607666, -0.8289143443107605, -2.6239624484101793, 1729799446835217749, 
-0.7068741321563721, -0.8342995047569275, -2.624697646823205, 1729799446935190814, 
-0.7164450287818909, -0.8397635221481323, -2.6245963859387498, 1729799447028765278, 
-0.7273120880126953, -0.8458191752433777, -2.6245963859387498, 1729799447140488921, 
-0.7367141842842102, -0.8510469198226929, -2.6253855210762422, 1729799447239190081, 
-0.7456779479980469, -0.8560412526130676, -2.6253855210762422, 1729799447339206963, 
-0.7534257769584656, -0.8603991866111755, -2.626004932437744, 1729799447428873650, 
-0.7625692486763, -0.8654987215995789, -2.6272566615673254, 1729799447539552928, 
-0.770438551902771, -0.8698529601097107, -2.6272566615673254, 1729799447639241079, 
-0.7775819301605225, -0.8738653063774109, -2.627792351853266, 1729799447740194805, 
-0.7835198640823364, -0.8775206208229065, -2.627792351853266, 1729799447829894508, 
-0.790871262550354, -0.8816409111022949, -2.627001981742275, 1729799447939733443, 
-0.7972657680511475, -0.8850650787353516, -2.627001981742275, 1729799448039229025, 
-0.8032547831535339, -0.8885429501533508, -2.6260442286905845, 1729799448135434904, 
-0.8090469837188721, -0.8919504880905151, -2.626996038190949, 1729799448229175116, 
-0.8158048391342163, -0.8955755233764648, -2.62598108844806, 1729799448340284623, 
-0.8214373588562012, -0.8991677165031433, -2.6252723276949874, 1729799448439234228, 
-0.8275697231292725, -0.9024882912635803, -2.6255228361260374, 1729799448535261168, 
-0.8329534530639648, -0.9054608941078186, -2.62565420424739, 1729799448630356678, 
-0.8390847444534302, -0.90912264585495, -2.6260886128499012, 1729799448740054088, 
-0.8447368144989014, -0.9121266603469849, -2.626222855108369, 1729799448839250143, 
-0.8496173620223999, -0.9150652885437012, -2.6263039158259223, 1729799448936216631, 
-0.8546462059020996, -0.9177501201629639, -2.6263894974314668, 1729799449029563086, 
-0.8596873879432678, -0.9208230972290039, -2.626600284684052, 1729799449140249932, 
-0.8641788363456726, -0.9231018424034119, -2.6272056407950335, 1729799449240474186, 
-0.8681305646896362, -0.9255648255348206, -2.6267416510491812, 1729799449337224230, 
-0.8721414804458618, -0.9276718497276306, -2.626620287073308, 1729799449428559915, 
-0.8766298294067383, -0.9303966760635376, -2.6285395603016997, 1729799449540236139, 
