e, e_dot, e_int, stamp, 
6.181990372260673, 0.0, 1.2363980744521346, 268594000000, 
6.156211935802546, -0.08592812152708795, 1.2346795120215928, 424008000000, 
6.156227228848493, -0.08587714470726482, 1.2329619691274476, 424110000000, 
6.156217428661649, 1.8309530342245733e-05, 1.2312437728875125, 424212000000, 
6.146874046987563, -0.031177272869769013, 1.2306212469665136, 424280000000, 
6.137126725073934, -0.06363567862571824, 1.2293478800482096, 424382000000, 
6.127299454916923, -0.06524864023546684, 1.2274200151318946, 424484000000, 
6.118238948216773, -0.06295925619053418, 1.2255110085471754, 424586000000, 
6.108658124655301, -0.06213776753873764, 1.2236131018526, 424688000000, 
6.099113140761725, -0.06375269151682812, 1.2217340142422533, 424790000000, 
6.089623187130546, -0.06344979174918386, 1.2198262968365048, 424892000000, 
6.080258640043511, -0.06284833572737902, 1.2179329978623854, 424994000000, 
6.070818560154786, -0.06268208991920154, 1.2160466924885895, 425062000000, 
6.061484972078435, -0.06257889321692171, 1.2141708114851155, 425164000000, 
6.052012001506494, -0.06268852882763909, 1.2122877022493141, 425266000000, 
6.042461814526933, -0.06341052517167138, 1.210397252540791, 425368000000, 
6.032905808997406, -0.06368730836362542, 1.2084919750020555, 425470000000, 
6.023537741302025, -0.06308024408302693, 1.2065936909884243, 425572000000, 
6.014247739853299, -0.062193563813692045, 1.2047127526768486, 425674000000, 
6.004963979503462, -0.06191253932854283, 1.202849964043919, 425776000000, 
5.995499131810036, -0.06249536014420798, 1.2009807234111198, 425878000000, 
5.98612683555981, -0.06279047981217367, 1.1991059964582207, 425946000000, 
5.9768542955585815, -0.06214945417151618, 1.197232017528562, 426048000000, 
5.967591728620395, -0.06178368979805171, 1.195371523982586, 426150000000, 
5.958336715452426, -0.06172526702051743, 1.19351884930876, 426252000000, 
5.9490198728689565, -0.06190618583812757, 1.1916632211294518, 426354000000, 
5.939878876593745, -0.06152612952893636, 1.1898156976610086, 426456000000, 
5.930630931003351, -0.06129647288535267, 1.1879686453644034, 426558000000, 
5.921388879637085, -0.061633323188866974, 1.1861265791489453, 426660000000, 
5.912122659331535, -0.061694238906051524, 1.1842761646647981, 426762000000, 
5.904931914389708, -0.05485655082458981, 1.1825628968905553, 426830000000, 
5.896226512400937, -0.05298715643532681, 1.1808854057414786, 426932000000, 
5.8878902319890205, -0.05680560800229273, 1.1792699105853113, 427034000000, 
5.880314451965157, -0.05304020145260028, 1.1776287464236745, 427136000000, 
5.872178330300782, -0.05237300562746109, 1.1760255342836639, 427238000000, 
5.864546525225824, -0.052559755797775644, 1.1744692871661178, 427340000000, 
5.856401170660529, -0.05259053213417649, 1.1728750684124758, 427442000000, 
5.84803606707184, -0.0550348605132811, 1.1712655841972128, 427544000000, 
5.839421357722194, -0.05659937646111798, 1.1695905730303042, 427646000000, 
5.831053948114858, -0.056607063189938835, 1.167900758193926, 427714000000, 
5.822734134969002, -0.055624075843973365, 1.1662139627204036, 427816000000, 
5.814945459145731, -0.05369496323042474, 1.1645822361486395, 427918000000, 
5.80663228526226, -0.05367283235580741, 1.1629541252917996, 428020000000, 
5.798358380047907, -0.05529026365941251, 1.1613290749637266, 428122000000, 
5.790073460388698, -0.055196082911871024, 1.1596709417132578, 428224000000, 
5.782013185403342, -0.0544839821485521, 1.1580296683893299, 428326000000, 
5.7739072954978, -0.053887216302994645, 1.1563995960859894, 428428000000, 
5.765795960272394, -0.054057417103159366, 1.1547810960782356, 428530000000, 
5.757640702781353, -0.05422197572148827, 1.1531562639034365, 428632000000, 
5.7496823072942345, -0.05371217659386455, 1.1515412646898653, 428700000000, 
5.741645318925124, -0.05331794618743224, 1.1499312219333806, 428802000000, 
5.733489552574586, -0.05397584906549587, 1.1483211452529296, 428904000000, 
5.725495502557979, -0.05383272122381655, 1.1467086916038458, 429006000000, 
5.717545521524406, -0.05314677016726499, 1.1451020384437982, 429108000000, 
5.709519471344546, -0.0532534373781098, 1.1435040330284623, 429210000000, 
5.701400101058255, -0.05381806822050509, 1.1418976729284804, 429312000000, 
5.693465815806097, -0.053512185128162436, 1.1402923592139265, 429414000000, 
5.685538869158418, -0.052870772999454495, 1.1386936524015179, 429516000000, 
5.6775864129070905, -0.05293134299668859, 1.1371060731914404, 429618000000, 
5.669673608361862, -0.05288420265518864, 1.1355199260284914, 429686000000, 
5.661691779343139, -0.0529821118798394, 1.1339301200408058, 429788000000, 
5.653882582024948, -0.05263675445638031, 1.1323498646486632, 429890000000, 
5.646011783112841, -0.0522666541009927, 1.1307724096320617, 429992000000, 
5.638106371552525, -0.05258736824140797, 1.1292000491126875, 430094000000, 
5.630222146418618, -0.052632122314075026, 1.1276226867389323, 430196000000, 
5.622376525948393, -0.05243281868043977, 1.1260470029279692, 430298000000, 
5.614544544120718, -0.05225867432633535, 1.1244762144325153, 430400000000, 
5.606777788929044, -0.05199579006449776, 1.1229132572665437, 430502000000, 
5.598853582125508, -0.05230320665069973, 1.1213450610116846, 430604000000, 
5.5911594536764175, -0.05206111750875486, 1.1197860549820646, 430672000000, 
5.58333882056972, -0.05171587185262597, 1.118223457091443, 430774000000, 
5.57557603763631, -0.051944720133692, 1.1166716207921632, 430876000000, 
5.56778413564035, -0.05184894976456652, 1.1151132662564254, 430978000000, 
5.560056460250989, -0.051731924617737235, 1.1135611089018433, 431080000000, 
5.552308486053419, -0.05158549862310421, 1.1120099387963172, 431182000000, 
5.544506681258861, -0.051832596640425756, 1.110458108504218, 431284000000, 
5.536818074207886, -0.051634706151775234, 1.108908882768011, 431386000000, 
5.529184424647019, -0.05107418870614092, 1.107367278674251, 431488000000, 
5.521445615672964, -0.05124152844974065, 1.105829874301858, 431556000000, 
5.51369944468877, -0.05161659986082867, 1.104288632333917, 431658000000, 
5.5060455410315425, -0.0513335821380719, 1.1027460400928852, 431760000000, 
5.498444263008402, -0.05085060560122775, 1.1012126165819143, 431862000000, 
5.490783783586682, -0.05087252481620119, 1.0996849058417753, 431964000000, 
5.483096635098467, -0.05115875969978312, 1.09815497877957, 432066000000, 
5.475408249201478, -0.051251781284014086, 1.0966192445257752, 432168000000, 
5.467856934773343, -0.0507990010837478, 1.095090787938219, 432270000000, 
5.460225693628671, -0.050608518576022256, 1.0935660585068994, 432338000000, 
5.4524691607041, -0.05129258023080988, 1.0920367859404077, 432440000000, 
5.444981306325092, -0.05081462434526488, 1.0905117440438574, 432542000000, 
5.437409764123013, -0.05019798860362338, 1.0889906820768136, 432644000000, 
5.430120397992112, -0.04953636110993346, 1.087500764562681, 432746000000, 
5.421959812955312, -0.05149983722566809, 1.085965998338029, 432848000000, 
5.4140043270761495, -0.053720236386540776, 1.0844056358682381, 432950000000, 
5.406163845135428, -0.05265322606628153, 1.0828085323444592, 433052000000, 
5.398242800566552, -0.052538421698657224, 1.0812273981852087, 433154000000, 
5.390173679443078, -0.05330055230783337, 1.0796386883430038, 433222000000, 
5.382594319129175, -0.05216160479125875, 1.0780673866092536, 433358000000, 
5.374894531496566, -0.05093049315503843, 1.0765108353379211, 433426000000, 
5.36706361686721, -0.05176900753988356, 1.07497016449953, 433528000000, 
5.35913844361856, -0.05252029292668622, 1.073406439465489, 433630000000, 
5.351153729782032, -0.053032956950591625, 1.0718237193511868, 433732000000, 
5.3434327564092206, -0.05235229069779912, 1.0702483286539877, 433834000000, 
5.33551717807771, -0.052121839014406625, 1.0686735776179308, 433936000000, 
5.327529505626572, -0.05301083594216216, 1.0670986293409002, 434038000000, 
5.319650077726935, -0.052890334502582924, 1.0655131174287478, 434140000000, 
5.311891912725492, -0.05212530967026711, 1.0639380997385999, 434208000000, 
5.303951091152131, -0.05232995524934836, 1.0623662054403038, 434310000000, 
5.296000775801878, -0.05297045641204553, 1.0607895853119667, 434412000000, 
5.288012680679322, -0.053128034909362874, 1.0591976365088887, 434514000000, 
5.2802023119456925, -0.052661546187285545, 1.0576143845617927, 434616000000, 
5.272269653606092, -0.052476756910767954, 1.0560323097487403, 434718000000, 
5.264317043234686, -0.052950895703354206, 1.0544526005857648, 434820000000, 
5.256396319993158, -0.052911112043112496, 1.0528655344555957, 434922000000, 
5.248537860051677, -0.05259727727669805, 1.0512834148853014, 435024000000, 
5.240619007117646, -0.05259104291837365, 1.049703545810832, 435126000000, 
5.232676380844707, -0.05287159735656447, 1.0481222165342685, 435228000000, 
5.224665519860732, -0.05317829085637863, 1.0465307271882056, 435296000000, 
5.216784171149391, -0.0529740323177208, 1.0449417381236554, 435398000000, 
5.208938732034145, -0.05242262608862328, 1.0433592282029513, 435500000000, 
5.201011503694499, -0.05257555818297455, 1.041782293791869, 435602000000, 
5.192992156111842, -0.05315525307434399, 1.0401961594560323, 435704000000, 
