imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, odom_x, odom_y, stamp, 
-0.039436779950976164, 0.011542775429907764, -0.039441956945814066, 2.0810683015376922e-13, -2.0767515324171884e-06, -1.0020786160756937e-07, -1.9997088554660751, -0.5000010526677273, -1.9999057768925472, -0.5000010559653562, 611592000000, 
-0.055052693124031285, -0.01678725686968466, -0.055037113140156954, -1.166124288911628e-14, 4.696004294859821e-07, -2.4832266235106534e-08, -1.9997086701282953, -0.5000010526647755, -1.9999057096626975, -0.5000010560782069, 611692000000, 
-0.064305126212037, 0.011073935708238537, -0.06429587614176438, 1.1953037151860262e-13, -1.8490159953378146e-06, -6.464539615665383e-08, -1.9997080745559979, -0.5000010526552957, -1.999905702230329, -0.5000010560858095, 611787000000, 
-0.04077247620779282, 0.0018418302404080553, -0.04079595203709736, 4.2112474208730476e-13, -4.811492663574397e-06, -8.752476030472766e-08, -1.9997076165993397, -0.5000010526480074, -1.99990576552595, -0.5000010560005483, 611882000000, 
-0.06840066536525494, 0.007662016840741196, -0.06837311531363494, -4.068206573975771e-14, 4.5836966409106006e-07, -8.875383544508692e-08, -1.9997076881816649, -0.5000010526491462, -1.99990576424663, -0.500001056119467, 611982000000, 
-0.04445418266195408, 0.010013206387553987, -0.044478053171917956, 2.469422325109639e-13, -3.8663583368002755e-06, -6.386946345881862e-08, -1.9997069353662908, -0.5000010526371769, -1.9999056953665426, -0.5000010559976151, 612082000000, 
-0.08119977662994551, 0.014338523997086862, -0.0811631277189257, 1.0024888150401057e-13, -7.999931051060755e-07, -1.2531218189776527e-07, -1.9997068745838549, -0.500001052636211, -1.9999056612862953, -0.5000010561250889, 612182000000, 
-0.04246899349372958, -0.014694848010218711, -0.042507609633041135, 5.633765323859508e-13, -7.1439469141749284e-06, -7.886068291858472e-08, -1.9997061522146693, -0.5000010526247368, -1.999905696009377, -0.500001056034395, 612283000000, 
-0.05165845018385132, -0.004022433660835703, -0.0516493171732858, -2.726489596528208e-15, 8.281285432138602e-08, -3.2923507091629195e-08, -1.9997064408485774, -0.5000010526293179, -1.9999057226072126, -0.5000010561488939, 612378000000, 
-0.04352137830432509, 0.01159381534900692, -0.04352948952278401, 1.9755172847170877e-13, -2.7466668745907905e-06, -7.192416754257497e-08, -1.9997059260613286, -0.5000010526211516, -1.9999056753584152, -0.5000010560710813, 612475000000, 
-0.06824245765124903, 0.00903873332214778, -0.06821779355036771, 2.9644897266893307e-13, -2.7057595534613413e-06, -1.0956220122726756e-07, -1.999705764483715, -0.5000010526185888, -1.9999056646767162, -0.5000010561029131, 612570000000, 
-0.07508140127524104, -0.011005318535571773, -0.07507455069187564, 3.232832419724941e-13, -5.737095497499248e-06, -5.634963582415711e-08, -1.9997053622979448, -0.500001052612213, -1.999905702852589, -0.5000010561461724, 612660000000, 
-0.06436697338975637, 0.009940577839001945, -0.06437765886985991, 3.616128238159197e-13, -3.0517809516380015e-06, -1.1849239167110896e-07, -1.999705193563376, -0.5000010526095398, -1.9999056824974522, -0.5000010561761743, 612757000000, 
-0.07834763532896383, -0.015204570931305218, -0.07833369258507793, 1.9250996858469446e-14, -2.393050016628699e-06, -8.0445442948117e-09, -1.9997048582298462, -0.5000010526042292, -1.999905638809233, -0.5000010561982929, 612854000000, 
-0.07799957569276113, -0.018944966633305648, -0.0779999083358213, 2.8583991168237157e-13, -6.945289710952665e-06, -4.115593784829514e-08, -1.9997042920498953, -0.5000010525952695, -1.9999056624404807, -0.5000010561653351, 612955000000, 
-0.060138601136350944, 0.028362611345809263, -0.060156426049561285, 8.612675356387491e-13, -3.3342966690459025e-06, -2.5830561018591e-07, -1.9997042163693532, -0.5000010525940719, -1.9999056433607956, -0.5000010561976755, 613050000000, 
-0.055978867456854944, -0.006557833653731827, -0.0559830360811554, 1.1762300188269081e-13, -2.75835797739106e-06, -4.2642399154420946e-08, -1.9997039482321297, -0.50000105258983, -1.9999056382127023, -0.5000010562377915, 613146000000, 
-0.0824351684718036, -0.015430735493765, -0.08240876855756432, 6.46540820239704e-14, -2.976861601253905e-06, -2.1718873996942615e-08, -1.9997036672869923, -0.5000010525853926, -1.9999056660846741, -0.5000010562499054, 613241000000, 
-0.05568658984570103, -0.03990107094953096, -0.05571325785969287, -2.4915961298360465e-13, -4.654202293508103e-06, 5.35343324743628e-08, -1.9997031148022248, -0.5000010525766689, -1.9999056265665442, -0.5000010561949754, 613338000000, 
-0.060556360255728935, -0.0019434207295378548, -0.06055152628520204, 3.637023038131561e-13, -4.5464047600425606e-06, -7.999778352549308e-08, -1.9997030379127456, -0.500001052575455, -1.9999056109269224, -0.5000010561838397, 613439000000, 
-0.06588674692940845, -0.006109420695800055, -0.06588142174807378, 1.2565051743111304e-13, -3.4700162958875916e-06, -3.621035370353298e-08, -1.9997028867041178, -0.500001052573067, -1.9999056314041679, -0.5000010562716274, 613529000000, 
-0.08563522890202173, 0.018408524515042567, -0.08561551384526772, 8.269274475758889e-13, -5.599638948045743e-06, -1.4767513678082477e-07, -1.9997025736845342, -0.5000010525681261, -1.9999056003606979, -0.5000010562396983, 613635000000, 
-0.057195763165946906, -0.008347048163904709, -0.057224125337052456, 1.5825946166497565e-13, -5.759622089838989e-06, -2.747740375955809e-08, -1.999702258797089, -0.5000010525631567, -1.9999056210972765, -0.5000010562936706, 613725000000, 
-0.050542619403309744, -0.026517388005079412, -0.05054928702813041, -1.1357131039695399e-13, -1.1133858045520029e-06, 1.0200535154357577e-07, -1.9997022720252677, -0.5000010525633652, -1.9999056247836162, -0.500001056301232, 613826000000, 
-0.0495889991835316, -0.0006167553103196626, -0.04958995705358872, 5.745977446567273e-14, -1.0627150518870837e-06, -5.406884410232102e-08, -1.9997018797036286, -0.5000010525571809, -1.999905572619922, -0.5000010563109221, 613921000000, 
-0.06860735821971604, -0.007472745304867705, -0.06858837825139566, 3.202082242245949e-13, -4.045730878061461e-06, -7.914718845016819e-08, -1.9997014787504865, -0.5000010525508564, -1.9999056002988616, -0.5000010562791275, 614026000000, 
-0.07337585331066579, -0.020214139493240697, -0.07337107469952829, -4.993189117824046e-14, -2.5331301086979965e-06, 1.9711538308588876e-08, -1.9997011952258943, -0.5000010525463857, -1.9999055852111394, -0.5000010563123701, 614121000000, 
-0.047014958060382916, -0.017864180600199214, -0.0470412608760407, 1.544148265804634e-13, -5.454096742461487e-06, -2.831171390457854e-08, -1.9997007244596343, -0.5000010525389663, -1.999905562881939, -0.5000010563471581, 614216000000, 
-0.04370443407087177, -0.0247610743206216, -0.04370776377899892, -1.7982747077151184e-13, -3.7017215422166516e-06, 4.857941601513014e-08, -1.9997008027258854, -0.5000010525401999, -1.9999055916363113, -0.5000010563103987, 614312000000, 
