e, e_dot, e_int, stamp, 
1.4142135644144216, 0.0, 0.2992057549644291, 1729798625137089682, 
1.4142135644144216, 0.0, 0.13014982401725836, 1729798625177676080, 
1.4142136930333447, 8.222065744742507e-07, 0.13114030640384086, 1729798625229819879, 
1.4144885062917556, 0.0021602453749242404, 0.13374318380544095, 1729798625272240661, 
1.4158628745201418, 0.011340516561956218, 0.13061839293228147, 1729798625322139156, 
1.4184978665780763, 0.026433055477506323, 0.14277609946343778, 1729798625373051086, 
1.4223838892522325, 0.039080255417603064, 0.1564413515672442, 1729798625432393375, 
1.4261946885759342, 0.047383174433554165, 0.15510777217698737, 1729798625482100765, 
1.4311526302559958, 0.05775015136071043, 0.14414045975733744, 1729798625533432753, 
1.4364372245898176, 0.06993765484722744, 0.1402700519201207, 1729798625580105253, 
1.446620764722067, 0.0746474817110409, 0.19939134910267084, 1729798625672084780, 
1.457298504264231, 0.07245384903146236, 0.27793110242168895, 1729798625772207747, 
1.4642784443850443, 0.05689382474195028, 0.3044991255838711, 1729798625881209329, 
1.4669518532773878, 0.030264999563693305, 0.3055960442568502, 1729798625981113322, 
1.4655776886079932, 0.003828961019511194, 0.2782857902085117, 1729798626071087389, 
1.459195685674754, -0.02288582356805627, 0.30672067515505047, 1729798626190635088, 
1.45696357640675, -0.04257571529961182, 0.21846222070810117, 1729798626220659732, 
1.4380881471210014, -0.06375139275581315, 0.27790995119995093, 1729798626382110164, 
1.4234737345249466, -0.09371662505507777, 0.3605010390304351, 1729798626471093156, 
1.4039026375703154, -0.11561715706842979, 0.27889796916120096, 1729798626578265566, 
1.3783335638227647, -0.13919087316694218, 0.30280518813889495, 1729798626687088928, 
1.3549109707837808, -0.16490767118412422, 0.274420066516576, 1729798626777257810, 
1.3263303830646345, -0.18294693755330382, 0.2558036031975876, 1729798626876126161, 
1.298634874765168, -0.1923908505091422, 0.2586939288784923, 1729798626972259298, 
1.2642127824249394, -0.19676666233118026, 0.2722896359546748, 1729798627086162549, 
