x, y, theta, stamp, 
-0.0034370883367955685, -0.37185654044151306, -2.6984507888297458, 1729798627372926905, 
-0.03511141240596771, -0.38642847537994385, -2.7415382631315133, 1729798627487038335, 
-0.06039758771657944, -0.39693915843963623, -2.7677566949574928, 1729798627577134295, 
-0.0884101465344429, -0.40796002745628357, -2.781454569531053, 1729798627677121506, 
-0.11624424904584885, -0.4181993901729584, -2.789248926531092, 1729798627773270303, 
-0.14867068827152252, -0.4303741753101349, -2.785847890890293, 1729798627887580362, 
-0.17454329133033752, -0.44012024998664856, -2.780044329973825, 1729798627977120883, 
-0.20283007621765137, -0.4510714113712311, -2.767588185371765, 1729798628077099847, 
-0.2303163707256317, -0.46248796582221985, -2.7507047630382675, 1729798628174227016, 
-0.2624414563179016, -0.476205438375473, -2.7251875265319105, 1729798628287583534, 
-0.28751638531684875, -0.4876552224159241, -2.7054781938708015, 1729798628377120051, 
-0.31496623158454895, -0.5008963942527771, -2.6830456080682294, 1729798628476116525, 
-0.34150955080986023, -0.5144906044006348, -2.6601529253589407, 1729798628574249676, 
-0.371593177318573, -0.5307397842407227, -2.6351664458678297, 1729798628683945607, 
-0.39629149436950684, -0.5446149110794067, -2.6136737116541813, 1729798628777144242, 
-0.4222825765609741, -0.5604569315910339, -2.592678053652794, 1729798628877133245, 
-0.44782859086990356, -0.5766056776046753, -2.5717855031557115, 1729798628974200546, 
-0.4762819707393646, -0.5955895185470581, -2.553351880128586, 1729798629084806464, 
-0.49933189153671265, -0.6112070083618164, -2.5393691814477144, 1729798629177146458, 
-0.5246754884719849, -0.6289001107215881, -2.5244171972574083, 1729798629277120065, 
-0.5450794696807861, -0.6436061263084412, -2.5127978354298115, 1729798629375348264, 
-0.5665621161460876, -0.6593266129493713, -2.502181484370865, 1729798629485313582, 
-0.5901660323143005, -0.6771726608276367, -2.494485194615062, 1729798629577148211, 
-0.6152573227882385, -0.6961848735809326, -2.4873170733370986, 1729798629678194389, 
-0.6410254240036011, -0.7163856625556946, -2.478795812903392, 1729798629789008214, 
-0.6644874811172485, -0.7348212599754333, -2.4743223073860694, 1729798629886128442, 
-0.6859740614891052, -0.7517334818840027, -2.4708792742518235, 1729798629978158263, 
-0.7076644897460938, -0.7688941359519958, -2.467932003008992, 1729798630079157794, 
-0.7280421853065491, -0.7853987216949463, -2.4644787182455614, 1729798630176131947, 
