imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.02580016851425171, -0.007993936538696289, -0.00668237972245687, -3.8306023391999477e-10, -0.0003532111189292015, 1.084507857740391e-06, 8.846354671324072e-06, 0.0, 1731620850.142377, 
-0.013013005256652832, 0.006224870681762695, -0.008328977997481418, -2.0587535463500302e-10, -0.0008837353558230697, 2.3296041431233716e-07, 8.155726416132479e-06, 1.0914260724964309e-13, 1731620850.1922998, 
-0.012731730937957764, 0.01155853271484375, -0.009455139879194604, 3.5353043192367627e-09, -0.001363072904950372, -2.5936281958194154e-06, -5.337833401726055e-06, 2.3449192532803323e-11, 1731620850.2823493, 
0.0361323356628418, 0.014759242534637451, 0.002768465676024975, 3.029847992233709e-09, -0.00041437157946473484, -7.311910715854403e-06, -3.0464170811684457e-05, 1.4837748581270286e-10, 1731620850.3330865, 
0.6265068054199219, -0.12378203868865967, 0.16942880277416905, -2.5297014726852627e-06, 0.017922710221306048, -0.00014114503004562445, -0.00028171884388773473, 1.9327211071634563e-09, 1731620850.3918397, 
0.9202985167503357, -0.248124897480011, 0.3698625177829511, -0.0025614629241180235, 0.05385382141871685, -0.04756325283218972, 0.00033320994387601153, -1.2434820238433074e-05, 1731620850.4418957, 
0.21576929092407227, -0.04014313220977783, 0.32758566890835294, -0.011523825076677124, 0.07635065818055875, -0.15093288455254533, 0.0035564802121991674, -0.00017273704346078332, 1731620850.4977946, 
0.9240450859069824, -0.17713838815689087, 0.4868281544319395, -0.0330085136473421, 0.1241239942004904, -0.2659317713706935, 0.009727798834780334, -0.000748682438708057, 1731620850.5369895, 
0.5765790939331055, -0.4369916319847107, 0.5121351607666621, -0.08228223245528042, 0.18736773271119897, -0.43914835956363374, 0.02478462695015298, -0.0025536425960901235, 1731620850.6369643, 
-0.03549802303314209, -0.5064331293106079, 0.3696855198917365, -0.19778806242632158, 0.2585209626086265, -0.7650755297772578, 0.052806183988860125, -0.007928371972000468, 1731620850.899021, 
-0.1400233507156372, -0.38493216037750244, 0.2344332889083665, -0.28385678912854967, 0.288746757573062, -0.9830648541801373, 0.07987698203124874, -0.017128475459281926, 1731620850.9869127, 
0.0708010196685791, -0.6871781349182129, 0.19664936653834952, -0.4146236546176547, 0.3575167221153258, -1.1597321998379355, 0.11656739492857691, -0.03304006185180298, 1731620851.086895, 
-0.04667508602142334, -0.8314213752746582, 0.13817107862195052, -0.5422051196119347, 0.42307881175511963, -1.2815700161457533, 0.1565437214957799, -0.05683057593236052, 1731620851.1968102, 
-0.20820581912994385, -0.25366830825805664, 0.03483035654750935, -0.4395756812784283, 0.3391883879165116, -1.2959632373577192, 0.1738236882217954, -0.07699470784943156, 1731620851.2929435, 
-0.17646044492721558, -0.952372133731842, -0.009994369481189973, -0.5677102067224167, 0.42697278136554306, -1.3296168549825766, 0.20968959805341175, -0.11100286381027939, 1731620851.386998, 
0.1451859474182129, -0.4336084723472595, 0.02477430220357077, -0.5027414137143534, 0.37872249973387084, -1.32746645384848, 0.22671241669648645, -0.14090728094954139, 1731620851.4886255, 
0.31721752882003784, -0.13119089603424072, 0.09249004084886958, -0.38955082517097483, 0.31499057674388053, -1.236706282447679, 0.2386894942554418, -0.16650239048374021, 1731620851.5973372, 
-0.17419713735580444, -0.14850234985351562, 0.016537874302600883, -0.3265395114422506, 0.2869839204066849, -1.137832081252188, 0.2517601372372957, -0.1932201247975609, 1731620851.6935735, 
0.0779983401298523, 0.24294662475585938, 0.020851135027724746, -0.21032965688169733, 0.20467763938652964, -1.027614240188172, 0.257285227426427, -0.2110013992309857, 1731620851.7869856, 
-0.22609704732894897, 0.2912517786026001, -0.05334564579999765, -0.1333325086176655, 0.14129068308632992, -0.9436751645980654, 0.2610338509357837, -0.22421277582726457, 1731620851.888064, 
-0.33165132999420166, -1.003997564315796, -0.10251821613892963, -0.2961719007810371, 0.32391056142743235, -0.9143632102511431, 0.2708318376774353, -0.2683908271374544, 1731620851.9968, 
-0.14090007543563843, 0.04925179481506348, -0.11856620716115757, -0.22604900667828257, 0.2699003941582615, -0.8375275159684806, 0.2719500700514562, -0.29522869551508396, 1731620852.093812, 
0.09929794073104858, -0.07314413785934448, -0.060980026329478895, -0.20674396041277715, 0.2609395804499024, -0.7923058665776838, 0.2707246009295275, -0.32232917342424366, 1731620852.1867301, 
-0.22398805618286133, -0.7089924812316895, -0.09241741874229736, -0.27118664292568484, 0.3480288815858819, -0.7792072936302128, 0.26735934429475827, -0.365510883227345, 1731620852.2979963, 
-0.05039733648300171, -0.25884318351745605, -0.08145870944423554, -0.2561734460791738, 0.33860385458828174, -0.7565579735962029, 0.2602814486326528, -0.3996857441224472, 1731620852.3967817, 
-0.15929996967315674, 0.06970047950744629, -0.10817472479596653, -0.1967211562513338, 0.2818862285874363, -0.6978743063722046, 0.2532269240167839, -0.4250834535615843, 1731620852.4949756, 
