x, y, stamp, 
-0.1394716501235962, -0.7036451697349548, 1731621288.8494413, 
-0.1570235937833786, -0.7128047347068787, 1731621288.9504144, 
-0.17385981976985931, -0.7214068174362183, 1731621289.0413718, 
-0.1981578767299652, -0.7327622771263123, 1731621289.1610992, 
-0.21363003551959991, -0.7396000623703003, 1731621289.2499263, 
-0.22749072313308716, -0.7456554770469666, 1731621289.3504193, 
-0.24193423986434937, -0.7516557574272156, 1731621289.4413779, 
-0.2615072727203369, -0.7594553828239441, 1731621289.561297, 
-0.27519938349723816, -0.7642636299133301, 1731621289.6500652, 
-0.2879546582698822, -0.7686884999275208, 1731621289.7494245, 
-0.2996499240398407, -0.7728447914123535, 1731621289.8413844, 
-0.31748494505882263, -0.7785201668739319, 1731621289.9548862, 
-0.33184000849723816, -0.782915472984314, 1731621290.053909, 
-0.34481358528137207, -0.7866198420524597, 1731621290.1494296, 
-0.35163965821266174, -0.7887377142906189, 1731621290.2004447, 
-0.37435421347618103, -0.7950693368911743, 1731621290.3605552, 
-0.38711532950401306, -0.7984376549720764, 1731621290.450461, 
-0.40032824873924255, -0.8021053075790405, 1731621290.5494616, 
-0.41242167353630066, -0.8051913976669312, 1731621290.6403902, 
-0.4251568615436554, -0.8083265423774719, 1731621290.7394357, 
-0.4384673833847046, -0.8117863535881042, 1731621290.8545454, 
-0.44937020540237427, -0.8144354224205017, 1731621290.944434, 
-0.46158453822135925, -0.8173719644546509, 1731621291.0453982, 
-0.4723595678806305, -0.8197305202484131, 1731621291.1348095, 
-0.4850289523601532, -0.8228613138198853, 1731621291.2549593, 
-0.48926129937171936, -0.82380610704422, 1731621291.2944784, 
-0.5048266053199768, -0.8271722197532654, 1731621291.4396555, 
-0.5154901146888733, -0.8297831416130066, 1731621291.5396996, 
-0.5272276997566223, -0.8323702216148376, 1731621291.6497402, 
-0.5376381278038025, -0.8344666361808777, 1731621291.7507815, 
-0.5472288727760315, -0.8363847732543945, 1731621291.8406615, 
-0.5590431094169617, -0.8388347625732422, 1731621291.9562476, 
-0.5690381526947021, -0.8407252430915833, 1731621292.0499728, 
-0.5794103741645813, -0.8428554534912109, 1731621292.1505108, 
-0.5883519053459167, -0.8444973230361938, 1731621292.2413423, 
-0.5974156856536865, -0.8461965918540955, 1731621292.3416748, 
-0.6075226068496704, -0.8479909300804138, 1731621292.4500377, 
-0.6163093447685242, -0.8495644330978394, 1731621292.5517583, 
-0.6248949766159058, -0.8509829640388489, 1731621292.6410923, 
-0.6346316933631897, -0.852727472782135, 1731621292.7565734, 
-0.6424424052238464, -0.8537721037864685, 1731621292.8497946, 
-0.6503468155860901, -0.8549275994300842, 1731621292.952372, 
-0.6578404903411865, -0.856130838394165, 1731621293.0404496, 
-0.6663534045219421, -0.8573780655860901, 1731621293.1405714, 
-0.6753084659576416, -0.8586795330047607, 1731621293.2508268, 
-0.6827464699745178, -0.8598492741584778, 1731621293.348031, 
-0.6896756887435913, -0.8609366416931152, 1731621293.4404564, 
-0.6978480815887451, -0.8620385527610779, 1731621293.5578287, 
-0.7048439979553223, -0.8631146550178528, 1731621293.6496587, 
-0.7118823528289795, -0.864164412021637, 1731621293.7484734, 
-0.7183009386062622, -0.864824116230011, 1731621293.8404326, 
-0.7263094186782837, -0.8660820722579956, 1731621293.959385, 
-0.7323854565620422, -0.8668558597564697, 1731621294.051499, 
-0.7387962937355042, -0.8677572011947632, 1731621294.148477, 
-0.7448854446411133, -0.868599534034729, 1731621294.241436, 
-0.7526386380195618, -0.8694270849227905, 1731621294.3595624, 
-0.7580662369728088, -0.8704039454460144, 1731621294.450501, 
-0.7643433213233948, -0.8710148930549622, 1731621294.549508, 
-0.7695198059082031, -0.8718366622924805, 1731621294.6405962, 
-0.7765011787414551, -0.8727026581764221, 1731621294.759617, 
-0.7819328904151917, -0.8732849955558777, 1731621294.8505356, 
-0.7873924970626831, -0.8740440607070923, 1731621294.9495187, 
-0.7926302552223206, -0.8746291399002075, 1731621295.0404415, 
-0.7990831732749939, -0.8755592107772827, 1731621295.1605816, 
-0.8040755391120911, -0.8759839534759521, 1731621295.2508593, 
-0.8091796040534973, -0.8767802715301514, 1731621295.3504908, 
-0.8140427470207214, -0.8773894906044006, 1731621295.44045, 
-0.8199399709701538, -0.8781778216362, 1731621295.5606012, 
-0.8239919543266296, -0.8787542581558228, 1731621295.6404943, 
-0.8292050957679749, -0.8792860507965088, 1731621295.7504969, 
-0.833890974521637, -0.879974901676178, 1731621295.8404534, 
-0.8391938209533691, -0.8804658651351929, 1731621295.9605365, 
-0.843292772769928, -0.8810617327690125, 1731621296.0506907, 
-0.8482165932655334, -0.8814806938171387, 1731621296.15071, 
-0.8518776297569275, -0.8819913268089294, 1731621296.2404585, 
-0.8573396801948547, -0.8825670480728149, 1731621296.360957, 
-0.8606157302856445, -0.8828300833702087, 1731621296.440661, 
-0.8652164340019226, -0.8834092617034912, 1731621296.5505037, 
-0.8691822290420532, -0.8838003277778625, 1731621296.640555, 
-0.8734487295150757, -0.8843158483505249, 1731621296.760724, 
-0.8771641254425049, -0.8847013115882874, 1731621296.8506799, 
-0.8809642791748047, -0.8850374221801758, 1731621296.9505093, 
-0.8842072486877441, -0.8854959011077881, 1731621297.0414681, 
-0.8887555599212646, -0.8860182762145996, 1731621297.1605499, 
-0.8920425772666931, -0.8863535523414612, 1731621297.2509089, 
-0.8937304019927979, -0.8865214586257935, 1731621297.3005233, 
-0.8972722887992859, -0.886955738067627, 1731621297.400551, 
-0.9034767746925354, -0.8875029683113098, 1731621297.5613034, 
-0.9059788584709167, -0.8878695368766785, 1731621297.653583, 
-0.9091995358467102, -0.8881251811981201, 1731621297.7505648, 
-0.912382185459137, -0.8885083794593811, 1731621297.8405077, 
-0.9158592820167542, -0.8889063000679016, 1731621297.9617546, 
-0.9185613989830017, -0.8892626762390137, 1731621298.051313, 
-0.9216924905776978, -0.8895806074142456, 1731621298.1505375, 
-0.9246007204055786, -0.8898624777793884, 1731621298.2406008, 
